Run,spots,bases,avgLength,size_MB,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,CenterName,Submission,MONTH,YEAR,AUTHOR,sample_source,sample_title,source_name,cell line,treatment,geo_loc_name,collection_date
SRR26499947,1653224,495967200,150,143,SRX22203792,GSM7857045,OTHER,other,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP468162,PRJNA1031631,1,"",SRS19259212,SAMN37950182,simple,9606,Homo sapiens,GSM7857045,"Cenik, Molecular Biosciences, The University of Texas at Austin",SRA1738842,11,2023,Makar,HEK293T LLP iCasp9 Blast,ROI2_genomic_DNA_biorep3_techrep1,HEK293T LLP iCasp9 Blast,HEK293T LLP iCasp9 Blast,Induction of transcription from landing pad with addition of 2 µg/mL Doxycycline,missing,missing
SRR26499946,2409114,722734200,150,209,SRX22203793,GSM7857027,OTHER,other,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP468162,PRJNA1031631,1,"",SRS19259213,SAMN37950200,simple,9606,Homo sapiens,GSM7857027,"Cenik, Molecular Biosciences, The University of Texas at Austin",SRA1738842,11,2023,Makar,HEK293T LLP iCasp9 Blast,ROI2_total_RNA_biorep3_techrep1,HEK293T LLP iCasp9 Blast,HEK293T LLP iCasp9 Blast,Induction of transcription from landing pad with addition of 2 µg/mL Doxycycline,missing,missing
SRR26499945,512591,153777300,150,38,SRX22203794,GSM7857047,OTHER,other,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP468162,PRJNA1031631,1,"",SRS19259215,SAMN37950180,simple,9606,Homo sapiens,GSM7857047,"Cenik, Molecular Biosciences, The University of Texas at Austin",SRA1738842,11,2023,Makar,HEK293T LLP iCasp9 Blast,ROI1_genomic_DNA_FC_biorep3_techrep1_input,HEK293T LLP iCasp9 Blast,HEK293T LLP iCasp9 Blast,Induction of transcription from landing pad with addition of 2 µg/mL Doxycycline,missing,missing
SRR26499944,2497200,749160000,150,215,SRX22203795,GSM7857028,OTHER,other,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP468162,PRJNA1031631,1,"",SRS19259214,SAMN37950199,simple,9606,Homo sapiens,GSM7857028,"Cenik, Molecular Biosciences, The University of Texas at Austin",SRA1738842,11,2023,Makar,HEK293T LLP iCasp9 Blast,ROI2_total_RNA_biorep4_techrep1,HEK293T LLP iCasp9 Blast,HEK293T LLP iCasp9 Blast,Induction of transcription from landing pad with addition of 2 µg/mL Doxycycline,missing,missing
SRR26499943,1538485,461545500,150,132,SRX22203796,GSM7857049,OTHER,other,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP468162,PRJNA1031631,1,"",SRS19259216,SAMN37950178,simple,9606,Homo sapiens,GSM7857049,"Cenik, Molecular Biosciences, The University of Texas at Austin",SRA1738842,11,2023,Makar,HEK293T LLP iCasp9 Blast,ROI1_genomic_DNA_FC_biorep3_techrep1_P4,HEK293T LLP iCasp9 Blast,HEK293T LLP iCasp9 Blast,Induction of transcription from landing pad with addition of 2 µg/mL Doxycycline,missing,missing
SRR26499942,2325424,697627200,150,200,SRX22203797,GSM7857030,OTHER,other,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP468162,PRJNA1031631,1,"",SRS19259217,SAMN37950197,simple,9606,Homo sapiens,GSM7857030,"Cenik, Molecular Biosciences, The University of Texas at Austin",SRA1738842,11,2023,Makar,HEK293T LLP iCasp9 Blast,ROI2_total_RNA_biorep2_techrep2,HEK293T LLP iCasp9 Blast,HEK293T LLP iCasp9 Blast,Induction of transcription from landing pad with addition of 2 µg/mL Doxycycline,missing,missing
SRR26499941,6960857,2088257100,150,593,SRX22203798,GSM7857051,OTHER,other,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP468162,PRJNA1031631,1,"",SRS19259218,SAMN37950176,simple,9606,Homo sapiens,GSM7857051,"Cenik, Molecular Biosciences, The University of Texas at Austin",SRA1738842,11,2023,Makar,HEK293T LLP iCasp9 Blast,ROI1_genomic_DNA_FC_biorep3_techrep1_P6,HEK293T LLP iCasp9 Blast,HEK293T LLP iCasp9 Blast,Induction of transcription from landing pad with addition of 2 µg/mL Doxycycline,missing,missing
SRR26499940,3096827,929048100,150,263,SRX22203799,GSM7857032,OTHER,other,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP468162,PRJNA1031631,1,"",SRS19259219,SAMN37950195,simple,9606,Homo sapiens,GSM7857032,"Cenik, Molecular Biosciences, The University of Texas at Austin",SRA1738842,11,2023,Makar,HEK293T LLP iCasp9 Blast,ROI1_total_RNA_biorep4_techrep2,HEK293T LLP iCasp9 Blast,HEK293T LLP iCasp9 Blast,Induction of transcription from landing pad with addition of 2 µg/mL Doxycycline,missing,missing
SRR26499939,7419238,2225771400,150,625,SRX22203800,GSM7857053,OTHER,other,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP468162,PRJNA1031631,1,"",SRS19259221,SAMN37950174,simple,9606,Homo sapiens,GSM7857053,"Cenik, Molecular Biosciences, The University of Texas at Austin",SRA1738842,11,2023,Makar,HEK293T LLP iCasp9 Blast,ROI2_genomic_DNA_FC_biorep3_techrep1_P3,HEK293T LLP iCasp9 Blast,HEK293T LLP iCasp9 Blast,Induction of transcription from landing pad with addition of 2 µg/mL Doxycycline,missing,missing
SRR26499938,2601185,780355500,150,224,SRX22203801,GSM7857034,OTHER,other,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP468162,PRJNA1031631,1,"",SRS19259220,SAMN37950193,simple,9606,Homo sapiens,GSM7857034,"Cenik, Molecular Biosciences, The University of Texas at Austin",SRA1738842,11,2023,Makar,HEK293T LLP iCasp9 Blast,ROI2_total_RNA_biorep4_techrep2,HEK293T LLP iCasp9 Blast,HEK293T LLP iCasp9 Blast,Induction of transcription from landing pad with addition of 2 µg/mL Doxycycline,missing,missing
SRR26499937,6823051,2046915300,150,570,SRX22203802,GSM7857055,OTHER,other,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP468162,PRJNA1031631,1,"",SRS19259222,SAMN37950172,simple,9606,Homo sapiens,GSM7857055,"Cenik, Molecular Biosciences, The University of Texas at Austin",SRA1738842,11,2023,Makar,HEK293T LLP iCasp9 Blast,ROI2_genomic_DNA_FC_biorep3_techrep1_P5,HEK293T LLP iCasp9 Blast,HEK293T LLP iCasp9 Blast,Induction of transcription from landing pad with addition of 2 µg/mL Doxycycline,missing,missing
SRR26499936,977703,293310900,150,42,SRX22203803,GSM7857036,OTHER,other,OTHER,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP468162,PRJNA1031631,1,"",SRS19259223,SAMN37950191,simple,9606,Homo sapiens,GSM7857036,"Cenik, Molecular Biosciences, The University of Texas at Austin",SRA1738842,11,2023,Makar,NA,ROI2_WT_plasmid_techrep1,NA,NA,NA,missing,missing
SRR26499935,3812977,1143893100,150,310,SRX22203804,GSM7857057,OTHER,other,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP468162,PRJNA1031631,1,"",SRS19259224,SAMN37950170,simple,9606,Homo sapiens,GSM7857057,"Cenik, Molecular Biosciences, The University of Texas at Austin",SRA1738842,11,2023,Makar,HEK293T LLP iCasp9 Blast,ROI1_genomic_DNA_FC_biorep4_techrep1_input,HEK293T LLP iCasp9 Blast,HEK293T LLP iCasp9 Blast,Induction of transcription from landing pad with addition of 2 µg/mL Doxycycline,missing,missing
SRR26499934,2106813,632043900,150,181,SRX22203805,GSM7857038,OTHER,other,OTHER,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP468162,PRJNA1031631,1,"",SRS19259225,SAMN37950189,simple,9606,Homo sapiens,GSM7857038,"Cenik, Molecular Biosciences, The University of Texas at Austin",SRA1738842,11,2023,Makar,NA,ROI2_library_plasmid_techrep1,NA,NA,NA,missing,missing
SRR26499933,5106111,1531833300,150,436,SRX22203806,GSM7857059,OTHER,other,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP468162,PRJNA1031631,1,"",SRS19259227,SAMN37950168,simple,9606,Homo sapiens,GSM7857059,"Cenik, Molecular Biosciences, The University of Texas at Austin",SRA1738842,11,2023,Makar,HEK293T LLP iCasp9 Blast,ROI1_genomic_DNA_FC_biorep4_techrep1_P4,HEK293T LLP iCasp9 Blast,HEK293T LLP iCasp9 Blast,Induction of transcription from landing pad with addition of 2 µg/mL Doxycycline,missing,missing
SRR26499932,1940482,582144600,150,164,SRX22203807,GSM7857040,OTHER,other,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP468162,PRJNA1031631,1,"",SRS19259226,SAMN37950187,simple,9606,Homo sapiens,GSM7857040,"Cenik, Molecular Biosciences, The University of Texas at Austin",SRA1738842,11,2023,Makar,HEK293T LLP iCasp9 Blast,ROI1_genomic_DNA_biorep2_techrep3,HEK293T LLP iCasp9 Blast,HEK293T LLP iCasp9 Blast,Induction of transcription from landing pad with addition of 2 µg/mL Doxycycline,missing,missing
SRR26499931,3590546,1077163800,150,301,SRX22203808,GSM7857061,OTHER,other,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP468162,PRJNA1031631,1,"",SRS19259228,SAMN37950166,simple,9606,Homo sapiens,GSM7857061,"Cenik, Molecular Biosciences, The University of Texas at Austin",SRA1738842,11,2023,Makar,HEK293T LLP iCasp9 Blast,ROI1_genomic_DNA_FC_biorep4_techrep1_P6,HEK293T LLP iCasp9 Blast,HEK293T LLP iCasp9 Blast,Induction of transcription from landing pad with addition of 2 µg/mL Doxycycline,missing,missing
SRR26499930,3227420,968226000,150,278,SRX22203809,GSM7857042,OTHER,other,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP468162,PRJNA1031631,1,"",SRS19259229,SAMN37950185,simple,9606,Homo sapiens,GSM7857042,"Cenik, Molecular Biosciences, The University of Texas at Austin",SRA1738842,11,2023,Makar,HEK293T LLP iCasp9 Blast,ROI1_genomic_DNA_biorep4_techrep1,HEK293T LLP iCasp9 Blast,HEK293T LLP iCasp9 Blast,Induction of transcription from landing pad with addition of 2 µg/mL Doxycycline,missing,missing
SRR26499929,5518219,1655465700,150,462,SRX22203810,GSM7857063,OTHER,other,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP468162,PRJNA1031631,1,"",SRS19259230,SAMN37950164,simple,9606,Homo sapiens,GSM7857063,"Cenik, Molecular Biosciences, The University of Texas at Austin",SRA1738842,11,2023,Makar,HEK293T LLP iCasp9 Blast,ROI2_genomic_DNA_FC_biorep4_techrep1_P3,HEK293T LLP iCasp9 Blast,HEK293T LLP iCasp9 Blast,Induction of transcription from landing pad with addition of 2 µg/mL Doxycycline,missing,missing
SRR26499928,719249,215774700,150,62,SRX22203811,GSM7857044,OTHER,other,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP468162,PRJNA1031631,1,"",SRS19259232,SAMN37950183,simple,9606,Homo sapiens,GSM7857044,"Cenik, Molecular Biosciences, The University of Texas at Austin",SRA1738842,11,2023,Makar,HEK293T LLP iCasp9 Blast,ROI2_genomic_DNA_biorep2_techrep1,HEK293T LLP iCasp9 Blast,HEK293T LLP iCasp9 Blast,Induction of transcription from landing pad with addition of 2 µg/mL Doxycycline,missing,missing
SRR26499927,15007355,4502206500,150,1259,SRX22203812,GSM7857065,OTHER,other,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP468162,PRJNA1031631,1,"",SRS19259231,SAMN37950162,simple,9606,Homo sapiens,GSM7857065,"Cenik, Molecular Biosciences, The University of Texas at Austin",SRA1738842,11,2023,Makar,HEK293T LLP iCasp9 Blast,ROI2_genomic_DNA_FC_biorep4_techrep1_P5,HEK293T LLP iCasp9 Blast,HEK293T LLP iCasp9 Blast,Induction of transcription from landing pad with addition of 2 µg/mL Doxycycline,missing,missing
SRR26499926,803017,240905100,150,69,SRX22203813,GSM7857026,OTHER,other,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP468162,PRJNA1031631,1,"",SRS19259233,SAMN37950201,simple,9606,Homo sapiens,GSM7857026,"Cenik, Molecular Biosciences, The University of Texas at Austin",SRA1738842,11,2023,Makar,HEK293T LLP iCasp9 Blast,ROI2_total_RNA_biorep2_techrep1,HEK293T LLP iCasp9 Blast,HEK293T LLP iCasp9 Blast,Induction of transcription from landing pad with addition of 2 µg/mL Doxycycline,missing,missing
SRR26499925,8568832,2570649600,150,726,SRX22203814,GSM7857067,OTHER,other,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP468162,PRJNA1031631,1,"",SRS19259234,SAMN37950160,simple,9606,Homo sapiens,GSM7857067,"Cenik, Molecular Biosciences, The University of Texas at Austin",SRA1738842,11,2023,Makar,HEK293T LLP iCasp9 Blast,ROI1_genomic_DNA_FC_biorep2_techrep2_P4,HEK293T LLP iCasp9 Blast,HEK293T LLP iCasp9 Blast,Induction of transcription from landing pad with addition of 2 µg/mL Doxycycline,missing,missing
SRR26499924,8126139,2437841700,150,693,SRX22203815,GSM7857048,OTHER,other,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP468162,PRJNA1031631,1,"",SRS19259235,SAMN37950179,simple,9606,Homo sapiens,GSM7857048,"Cenik, Molecular Biosciences, The University of Texas at Austin",SRA1738842,11,2023,Makar,HEK293T LLP iCasp9 Blast,ROI1_genomic_DNA_FC_biorep3_techrep1_P3,HEK293T LLP iCasp9 Blast,HEK293T LLP iCasp9 Blast,Induction of transcription from landing pad with addition of 2 µg/mL Doxycycline,missing,missing
SRR26499923,5599967,1679990100,150,466,SRX22203816,GSM7857069,OTHER,other,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP468162,PRJNA1031631,1,"",SRS19259236,SAMN37950158,simple,9606,Homo sapiens,GSM7857069,"Cenik, Molecular Biosciences, The University of Texas at Austin",SRA1738842,11,2023,Makar,HEK293T LLP iCasp9 Blast,ROI2_genomic_DNA_FC_biorep2_techrep2_P4,HEK293T LLP iCasp9 Blast,HEK293T LLP iCasp9 Blast,Induction of transcription from landing pad with addition of 2 µg/mL Doxycycline,missing,missing
SRR26499922,3255251,976575300,150,274,SRX22203817,GSM7857050,OTHER,other,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP468162,PRJNA1031631,1,"",SRS19259237,SAMN37950177,simple,9606,Homo sapiens,GSM7857050,"Cenik, Molecular Biosciences, The University of Texas at Austin",SRA1738842,11,2023,Makar,HEK293T LLP iCasp9 Blast,ROI1_genomic_DNA_FC_biorep3_techrep1_P5,HEK293T LLP iCasp9 Blast,HEK293T LLP iCasp9 Blast,Induction of transcription from landing pad with addition of 2 µg/mL Doxycycline,missing,missing
SRR26499921,498133,149439900,150,39,SRX22203818,GSM7857071,OTHER,other,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP468162,PRJNA1031631,1,"",SRS19259238,SAMN37950156,simple,9606,Homo sapiens,GSM7857071,"Cenik, Molecular Biosciences, The University of Texas at Austin",SRA1738842,11,2023,Makar,HEK293T LLP iCasp9 Blast,ROI2_genomic_DNA_FC_biorep2_techrep2_P6,HEK293T LLP iCasp9 Blast,HEK293T LLP iCasp9 Blast,Induction of transcription from landing pad with addition of 2 µg/mL Doxycycline,missing,missing
SRR26499920,6901668,2070500400,150,573,SRX22203819,GSM7857052,OTHER,other,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP468162,PRJNA1031631,1,"",SRS19259239,SAMN37950175,simple,9606,Homo sapiens,GSM7857052,"Cenik, Molecular Biosciences, The University of Texas at Austin",SRA1738842,11,2023,Makar,HEK293T LLP iCasp9 Blast,ROI2_genomic_DNA_FC_biorep3_techrep1_input,HEK293T LLP iCasp9 Blast,HEK293T LLP iCasp9 Blast,Induction of transcription from landing pad with addition of 2 µg/mL Doxycycline,missing,missing
SRR26499919,321006,96301800,150,23,SRX22203820,GSM7857073,OTHER,other,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP468162,PRJNA1031631,1,"",SRS19259240,SAMN37950154,simple,9606,Homo sapiens,GSM7857073,"Cenik, Molecular Biosciences, The University of Texas at Austin",SRA1738842,11,2023,Makar,HEK293T LLP iCasp9 Blast,ROI1_genomic_DNA_FC_biorep3_techrep2_input,HEK293T LLP iCasp9 Blast,HEK293T LLP iCasp9 Blast,Induction of transcription from landing pad with addition of 2 µg/mL Doxycycline,missing,missing
SRR26499918,6640042,1992012600,150,559,SRX22203821,GSM7857054,OTHER,other,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP468162,PRJNA1031631,1,"",SRS19259241,SAMN37950173,simple,9606,Homo sapiens,GSM7857054,"Cenik, Molecular Biosciences, The University of Texas at Austin",SRA1738842,11,2023,Makar,HEK293T LLP iCasp9 Blast,ROI2_genomic_DNA_FC_biorep3_techrep1_P4,HEK293T LLP iCasp9 Blast,HEK293T LLP iCasp9 Blast,Induction of transcription from landing pad with addition of 2 µg/mL Doxycycline,missing,missing
SRR26499917,5772861,1731858300,150,513,SRX22203822,GSM7857075,OTHER,other,OTHER,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP468162,PRJNA1031631,1,"",SRS19259243,SAMN37950152,simple,9606,Homo sapiens,GSM7857075,"Cenik, Molecular Biosciences, The University of Texas at Austin",SRA1738842,11,2023,Makar,HEK293T LLP iCasp9 Blast,ROI1_fractionated_RNA_biorep3_techrep1_F2,HEK293T LLP iCasp9 Blast,HEK293T LLP iCasp9 Blast,Induction of transcription from landing pad with addition of 2 µg/mL Doxycycline,missing,missing
SRR26499916,15427089,4628126700,150,1301,SRX22203823,GSM7857056,OTHER,other,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP468162,PRJNA1031631,1,"",SRS19259242,SAMN37950171,simple,9606,Homo sapiens,GSM7857056,"Cenik, Molecular Biosciences, The University of Texas at Austin",SRA1738842,11,2023,Makar,HEK293T LLP iCasp9 Blast,ROI2_genomic_DNA_FC_biorep3_techrep1_P6,HEK293T LLP iCasp9 Blast,HEK293T LLP iCasp9 Blast,Induction of transcription from landing pad with addition of 2 µg/mL Doxycycline,missing,missing
SRR26499915,10324452,3097335600,150,924,SRX22203824,GSM7857077,OTHER,other,OTHER,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP468162,PRJNA1031631,1,"",SRS19259244,SAMN37950150,simple,9606,Homo sapiens,GSM7857077,"Cenik, Molecular Biosciences, The University of Texas at Austin",SRA1738842,11,2023,Makar,HEK293T LLP iCasp9 Blast,ROI1_fractionated_RNA_biorep3_techrep1_F4,HEK293T LLP iCasp9 Blast,HEK293T LLP iCasp9 Blast,Induction of transcription from landing pad with addition of 2 µg/mL Doxycycline,missing,missing
SRR26499914,4841479,1452443700,150,405,SRX22203825,GSM7857058,OTHER,other,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP468162,PRJNA1031631,1,"",SRS19259245,SAMN37950169,simple,9606,Homo sapiens,GSM7857058,"Cenik, Molecular Biosciences, The University of Texas at Austin",SRA1738842,11,2023,Makar,HEK293T LLP iCasp9 Blast,ROI1_genomic_DNA_FC_biorep4_techrep1_P3,HEK293T LLP iCasp9 Blast,HEK293T LLP iCasp9 Blast,Induction of transcription from landing pad with addition of 2 µg/mL Doxycycline,missing,missing
SRR26499913,6202595,1860778500,150,554,SRX22203826,GSM7857079,OTHER,other,OTHER,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP468162,PRJNA1031631,1,"",SRS19259246,SAMN37950148,simple,9606,Homo sapiens,GSM7857079,"Cenik, Molecular Biosciences, The University of Texas at Austin",SRA1738842,11,2023,Makar,HEK293T LLP iCasp9 Blast,ROI1_fractionated_RNA_biorep4_techrep1_F2,HEK293T LLP iCasp9 Blast,HEK293T LLP iCasp9 Blast,Induction of transcription from landing pad with addition of 2 µg/mL Doxycycline,missing,missing
SRR26499912,4479118,1343735400,150,380,SRX22203827,GSM7857060,OTHER,other,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP468162,PRJNA1031631,1,"",SRS19259247,SAMN37950167,simple,9606,Homo sapiens,GSM7857060,"Cenik, Molecular Biosciences, The University of Texas at Austin",SRA1738842,11,2023,Makar,HEK293T LLP iCasp9 Blast,ROI1_genomic_DNA_FC_biorep4_techrep1_P5,HEK293T LLP iCasp9 Blast,HEK293T LLP iCasp9 Blast,Induction of transcription from landing pad with addition of 2 µg/mL Doxycycline,missing,missing
SRR26499911,10956113,3286833900,150,980,SRX22203828,GSM7857081,OTHER,other,OTHER,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP468162,PRJNA1031631,1,"",SRS19259250,SAMN37950146,simple,9606,Homo sapiens,GSM7857081,"Cenik, Molecular Biosciences, The University of Texas at Austin",SRA1738842,11,2023,Makar,HEK293T LLP iCasp9 Blast,ROI1_fractionated_RNA_biorep4_techrep1_F4,HEK293T LLP iCasp9 Blast,HEK293T LLP iCasp9 Blast,Induction of transcription from landing pad with addition of 2 µg/mL Doxycycline,missing,missing
SRR26499910,5807144,1742143200,150,491,SRX22203829,GSM7857062,OTHER,other,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP468162,PRJNA1031631,1,"",SRS19259248,SAMN37950165,simple,9606,Homo sapiens,GSM7857062,"Cenik, Molecular Biosciences, The University of Texas at Austin",SRA1738842,11,2023,Makar,HEK293T LLP iCasp9 Blast,ROI2_genomic_DNA_FC_biorep4_techrep1_input,HEK293T LLP iCasp9 Blast,HEK293T LLP iCasp9 Blast,Induction of transcription from landing pad with addition of 2 µg/mL Doxycycline,missing,missing
SRR26499909,10295280,3088584000,150,874,SRX22203830,GSM7857083,OTHER,other,OTHER,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP468162,PRJNA1031631,1,"",SRS19259249,SAMN37950144,simple,9606,Homo sapiens,GSM7857083,"Cenik, Molecular Biosciences, The University of Texas at Austin",SRA1738842,11,2023,Makar,HEK293T LLP iCasp9 Blast,ROI2_fractionated_RNA_biorep1_techrep2_F2,HEK293T LLP iCasp9 Blast,HEK293T LLP iCasp9 Blast,Induction of transcription from landing pad with addition of 2 µg/mL Doxycycline,missing,missing
SRR26499908,4898119,1469435700,150,415,SRX22203831,GSM7857064,OTHER,other,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP468162,PRJNA1031631,1,"",SRS19259251,SAMN37950163,simple,9606,Homo sapiens,GSM7857064,"Cenik, Molecular Biosciences, The University of Texas at Austin",SRA1738842,11,2023,Makar,HEK293T LLP iCasp9 Blast,ROI2_genomic_DNA_FC_biorep4_techrep1_P4,HEK293T LLP iCasp9 Blast,HEK293T LLP iCasp9 Blast,Induction of transcription from landing pad with addition of 2 µg/mL Doxycycline,missing,missing
SRR26499907,9019731,2705919300,150,767,SRX22203832,GSM7857085,OTHER,other,OTHER,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP468162,PRJNA1031631,1,"",SRS19259252,SAMN37950142,simple,9606,Homo sapiens,GSM7857085,"Cenik, Molecular Biosciences, The University of Texas at Austin",SRA1738842,11,2023,Makar,HEK293T LLP iCasp9 Blast,ROI2_fractionated_RNA_biorep1_techrep2_F4,HEK293T LLP iCasp9 Blast,HEK293T LLP iCasp9 Blast,Induction of transcription from landing pad with addition of 2 µg/mL Doxycycline,missing,missing
SRR26499906,479939,143981700,150,40,SRX22203833,GSM7857066,OTHER,other,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP468162,PRJNA1031631,1,"",SRS19259253,SAMN37950161,simple,9606,Homo sapiens,GSM7857066,"Cenik, Molecular Biosciences, The University of Texas at Austin",SRA1738842,11,2023,Makar,HEK293T LLP iCasp9 Blast,ROI2_genomic_DNA_FC_biorep4_techrep1_P6,HEK293T LLP iCasp9 Blast,HEK293T LLP iCasp9 Blast,Induction of transcription from landing pad with addition of 2 µg/mL Doxycycline,missing,missing
SRR26499905,9712891,2913867300,150,831,SRX22203834,GSM7857087,OTHER,other,OTHER,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP468162,PRJNA1031631,1,"",SRS19259254,SAMN37950140,simple,9606,Homo sapiens,GSM7857087,"Cenik, Molecular Biosciences, The University of Texas at Austin",SRA1738842,11,2023,Makar,HEK293T LLP iCasp9 Blast,ROI2_fractionated_RNA_biorep2_techrep2_F2,HEK293T LLP iCasp9 Blast,HEK293T LLP iCasp9 Blast,Induction of transcription from landing pad with addition of 2 µg/mL Doxycycline,missing,missing
SRR26499904,1069247,320774100,150,91,SRX22203835,GSM7857046,OTHER,other,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP468162,PRJNA1031631,1,"",SRS19259255,SAMN37950181,simple,9606,Homo sapiens,GSM7857046,"Cenik, Molecular Biosciences, The University of Texas at Austin",SRA1738842,11,2023,Makar,HEK293T LLP iCasp9 Blast,ROI2_genomic_DNA_biorep4_techrep1,HEK293T LLP iCasp9 Blast,HEK293T LLP iCasp9 Blast,Induction of transcription from landing pad with addition of 2 µg/mL Doxycycline,missing,missing
SRR26499903,8935239,2680571700,150,755,SRX22203836,GSM7857088,OTHER,other,OTHER,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP468162,PRJNA1031631,1,"",SRS19259256,SAMN37950139,simple,9606,Homo sapiens,GSM7857088,"Cenik, Molecular Biosciences, The University of Texas at Austin",SRA1738842,11,2023,Makar,HEK293T LLP iCasp9 Blast,ROI2_fractionated_RNA_biorep2_techrep2_F3,HEK293T LLP iCasp9 Blast,HEK293T LLP iCasp9 Blast,Induction of transcription from landing pad with addition of 2 µg/mL Doxycycline,missing,missing
SRR26499902,8790473,2637141900,150,751,SRX22203837,GSM7857089,OTHER,other,OTHER,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP468162,PRJNA1031631,1,"",SRS19259257,SAMN37950138,simple,9606,Homo sapiens,GSM7857089,"Cenik, Molecular Biosciences, The University of Texas at Austin",SRA1738842,11,2023,Makar,HEK293T LLP iCasp9 Blast,ROI2_fractionated_RNA_biorep2_techrep2_F4,HEK293T LLP iCasp9 Blast,HEK293T LLP iCasp9 Blast,Induction of transcription from landing pad with addition of 2 µg/mL Doxycycline,missing,missing
SRR26499901,822357,246707100,150,69,SRX22203838,GSM7857070,OTHER,other,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP468162,PRJNA1031631,1,"",SRS19259258,SAMN37950157,simple,9606,Homo sapiens,GSM7857070,"Cenik, Molecular Biosciences, The University of Texas at Austin",SRA1738842,11,2023,Makar,HEK293T LLP iCasp9 Blast,ROI2_genomic_DNA_FC_biorep2_techrep2_P5,HEK293T LLP iCasp9 Blast,HEK293T LLP iCasp9 Blast,Induction of transcription from landing pad with addition of 2 µg/mL Doxycycline,missing,missing
